subset_id,n_points,distribution,trial_index,point_order,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_undist_median_px,v_undist_median_px
N08_clustered_T052,8,clustered,52,8,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N08_clustered_T053,8,clustered,53,1,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T053,8,clustered,53,2,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T053,8,clustered,53,3,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T053,8,clustered,53,4,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T053,8,clustered,53,5,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T053,8,clustered,53,6,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T053,8,clustered,53,7,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T053,8,clustered,53,8,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N08_clustered_T054,8,clustered,54,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N08_clustered_T054,8,clustered,54,2,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T054,8,clustered,54,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T054,8,clustered,54,4,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T054,8,clustered,54,5,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T054,8,clustered,54,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T054,8,clustered,54,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T054,8,clustered,54,8,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T055,8,clustered,55,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N08_clustered_T055,8,clustered,55,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T055,8,clustered,55,3,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T055,8,clustered,55,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T055,8,clustered,55,5,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T055,8,clustered,55,6,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T055,8,clustered,55,7,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T055,8,clustered,55,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T056,8,clustered,56,1,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T056,8,clustered,56,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T056,8,clustered,56,3,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T056,8,clustered,56,4,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T056,8,clustered,56,5,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T056,8,clustered,56,6,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N08_clustered_T056,8,clustered,56,7,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T056,8,clustered,56,8,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T057,8,clustered,57,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N08_clustered_T057,8,clustered,57,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T057,8,clustered,57,3,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T057,8,clustered,57,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T057,8,clustered,57,5,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T057,8,clustered,57,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T057,8,clustered,57,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T057,8,clustered,57,8,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T058,8,clustered,58,1,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N08_clustered_T058,8,clustered,58,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T058,8,clustered,58,3,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T058,8,clustered,58,4,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N08_clustered_T058,8,clustered,58,5,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T058,8,clustered,58,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T058,8,clustered,58,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T058,8,clustered,58,8,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T059,8,clustered,59,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N08_clustered_T059,8,clustered,59,2,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N08_clustered_T059,8,clustered,59,3,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T059,8,clustered,59,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T059,8,clustered,59,5,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N08_clustered_T059,8,clustered,59,6,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T059,8,clustered,59,7,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T059,8,clustered,59,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T060,8,clustered,60,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N08_clustered_T060,8,clustered,60,2,5,5,0,125.0,0.0,300.5533142089844,225.06234741210938
N08_clustered_T060,8,clustered,60,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T060,8,clustered,60,4,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T060,8,clustered,60,5,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T060,8,clustered,60,6,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T060,8,clustered,60,7,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T060,8,clustered,60,8,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T061,8,clustered,61,1,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T061,8,clustered,61,2,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T061,8,clustered,61,3,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T061,8,clustered,61,4,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T061,8,clustered,61,5,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T061,8,clustered,61,6,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T061,8,clustered,61,7,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T061,8,clustered,61,8,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T062,8,clustered,62,1,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T062,8,clustered,62,2,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T062,8,clustered,62,3,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T062,8,clustered,62,4,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T062,8,clustered,62,5,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T062,8,clustered,62,6,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T062,8,clustered,62,7,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N08_clustered_T062,8,clustered,62,8,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N08_clustered_T063,8,clustered,63,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N08_clustered_T063,8,clustered,63,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N08_clustered_T063,8,clustered,63,3,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T063,8,clustered,63,4,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T063,8,clustered,63,5,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T063,8,clustered,63,6,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N08_clustered_T063,8,clustered,63,7,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N08_clustered_T063,8,clustered,63,8,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T064,8,clustered,64,1,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N08_clustered_T064,8,clustered,64,2,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T064,8,clustered,64,3,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T064,8,clustered,64,4,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T064,8,clustered,64,5,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T064,8,clustered,64,6,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T064,8,clustered,64,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T064,8,clustered,64,8,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N08_clustered_T065,8,clustered,65,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N08_clustered_T065,8,clustered,65,2,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T065,8,clustered,65,3,16,4,2,100.0,50.0,304.5956115722656,243.9715118408203
N08_clustered_T065,8,clustered,65,4,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T065,8,clustered,65,5,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T065,8,clustered,65,6,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T065,8,clustered,65,7,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T065,8,clustered,65,8,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T066,8,clustered,66,1,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T066,8,clustered,66,2,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T066,8,clustered,66,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T066,8,clustered,66,4,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N08_clustered_T066,8,clustered,66,5,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T066,8,clustered,66,6,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T066,8,clustered,66,7,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T066,8,clustered,66,8,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N08_clustered_T067,8,clustered,67,1,4,4,0,100.0,0.0,287.49256896972656,229.35186767578125
N08_clustered_T067,8,clustered,67,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T067,8,clustered,67,3,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T067,8,clustered,67,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T067,8,clustered,67,5,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T067,8,clustered,67,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T067,8,clustered,67,7,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T067,8,clustered,67,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T068,8,clustered,68,1,0,0,0,0.0,0.0,231.80699157714844,249.42506408691406
N08_clustered_T068,8,clustered,68,2,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N08_clustered_T068,8,clustered,68,3,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N08_clustered_T068,8,clustered,68,4,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N08_clustered_T068,8,clustered,68,5,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T068,8,clustered,68,6,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T068,8,clustered,68,7,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T068,8,clustered,68,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T069,8,clustered,69,1,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T069,8,clustered,69,2,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T069,8,clustered,69,3,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T069,8,clustered,69,4,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T069,8,clustered,69,5,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T069,8,clustered,69,6,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T069,8,clustered,69,7,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T069,8,clustered,69,8,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T070,8,clustered,70,1,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T070,8,clustered,70,2,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T070,8,clustered,70,3,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T070,8,clustered,70,4,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T070,8,clustered,70,5,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T070,8,clustered,70,6,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T070,8,clustered,70,7,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T070,8,clustered,70,8,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T071,8,clustered,71,1,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N08_clustered_T071,8,clustered,71,2,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T071,8,clustered,71,3,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T071,8,clustered,71,4,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T071,8,clustered,71,5,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T071,8,clustered,71,6,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T071,8,clustered,71,7,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T071,8,clustered,71,8,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T072,8,clustered,72,1,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N08_clustered_T072,8,clustered,72,2,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T072,8,clustered,72,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T072,8,clustered,72,4,17,5,2,125.0,50.0,317.6033935546875,238.67313385009766
N08_clustered_T072,8,clustered,72,5,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T072,8,clustered,72,6,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T072,8,clustered,72,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T072,8,clustered,72,8,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T073,8,clustered,73,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N08_clustered_T073,8,clustered,73,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N08_clustered_T073,8,clustered,73,3,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T073,8,clustered,73,4,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T073,8,clustered,73,5,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T073,8,clustered,73,6,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T073,8,clustered,73,7,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T073,8,clustered,73,8,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T074,8,clustered,74,1,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T074,8,clustered,74,2,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T074,8,clustered,74,3,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T074,8,clustered,74,4,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T074,8,clustered,74,5,23,5,3,125.0,75.0,327.05821228027344,245.8694610595703
N08_clustered_T074,8,clustered,74,6,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T074,8,clustered,74,7,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T074,8,clustered,74,8,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N08_clustered_T075,8,clustered,75,1,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T075,8,clustered,75,2,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T075,8,clustered,75,3,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T075,8,clustered,75,4,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N08_clustered_T075,8,clustered,75,5,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N08_clustered_T075,8,clustered,75,6,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T075,8,clustered,75,7,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N08_clustered_T075,8,clustered,75,8,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T076,8,clustered,76,1,6,0,1,0.0,25.0,239.16091918945312,257.6477966308594
N08_clustered_T076,8,clustered,76,2,7,1,1,25.0,25.0,254.33206176757812,251.9332275390625
N08_clustered_T076,8,clustered,76,3,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T076,8,clustered,76,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T076,8,clustered,76,5,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T076,8,clustered,76,6,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T076,8,clustered,76,7,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T076,8,clustered,76,8,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T077,8,clustered,77,1,2,2,0,50.0,0.0,260.8468322753906,238.825927734375
N08_clustered_T077,8,clustered,77,2,9,3,1,75.0,25.0,282.7714385986328,241.5723114013672
N08_clustered_T077,8,clustered,77,3,10,4,1,100.0,25.0,295.9626159667969,236.67150115966797
N08_clustered_T077,8,clustered,77,4,13,1,2,25.0,50.0,262.1682434082031,260.2814483642578
N08_clustered_T077,8,clustered,77,5,15,3,2,75.0,50.0,291.0152282714844,249.05162048339844
N08_clustered_T077,8,clustered,77,6,19,1,3,25.0,75.0,270.46966552734375,268.8876037597656
N08_clustered_T077,8,clustered,77,7,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T077,8,clustered,77,8,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T078,8,clustered,78,1,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T078,8,clustered,78,2,30,0,5,0.0,125.0,272.9045715332031,295.7793426513672
N08_clustered_T078,8,clustered,78,3,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T078,8,clustered,78,4,37,1,6,25.0,150.0,299.1462707519531,299.0100555419922
N08_clustered_T078,8,clustered,78,5,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T078,8,clustered,78,6,39,3,6,75.0,150.0,329.9949645996094,284.4437255859375
N08_clustered_T078,8,clustered,78,7,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
N08_clustered_T078,8,clustered,78,8,42,0,7,0.0,175.0,293.22637939453125,318.2282409667969
N08_clustered_T079,8,clustered,79,1,8,2,1,50.0,25.0,268.9395446777344,246.52076721191406
N08_clustered_T079,8,clustered,79,2,18,0,3,0.0,75.0,254.88031768798828,275.4424743652344
N08_clustered_T079,8,clustered,79,3,20,2,3,50.0,75.0,285.5663757324219,262.820068359375
N08_clustered_T079,8,clustered,79,4,21,3,3,75.0,75.0,299.9363555908203,257.1285095214844
N08_clustered_T079,8,clustered,79,5,24,0,4,0.0,100.0,263.58941650390625,285.3874206542969
N08_clustered_T079,8,clustered,79,6,26,2,4,50.0,100.0,294.8157653808594,271.894287109375
N08_clustered_T079,8,clustered,79,7,31,1,5,25.0,125.0,289.00128173828125,288.48399353027344
N08_clustered_T079,8,clustered,79,8,38,2,6,50.0,150.0,315.092529296875,291.53961181640625
N08_clustered_T080,8,clustered,80,1,27,3,4,75.0,100.0,309.4462432861328,265.77197265625
N08_clustered_T080,8,clustered,80,2,28,4,4,100.0,100.0,323.2547912597656,259.6943054199219
N08_clustered_T080,8,clustered,80,3,29,5,4,125.0,100.0,336.5635070800781,253.45867156982422
N08_clustered_T080,8,clustered,80,4,32,2,5,50.0,125.0,304.7375946044922,281.62342834472656
N08_clustered_T080,8,clustered,80,5,34,4,5,100.0,125.0,333.4026794433594,268.28565979003906
N08_clustered_T080,8,clustered,80,6,40,4,6,100.0,150.0,344.27281188964844,277.3101501464844
